,"LISTA DE PRECIOS DELTRON"

,"Generada el :"2020-04-25 08:36:13
,"Almacen(es) :,'PRINCIPAL-CORPAC','Otros Alm.Lima'<FONT color='Red'><a href='#MSG_SURQ_LISTA' style='text-decoration:none' class='especial'>(*)</a></FONT>"
,"Almacen(es) :Los precios incluyen el IGV"
,"TIPO DE CAMBIO :3.390"
,"__________________________________"


"_______________","_______________","__________________________________","__________"
" ","CODIGO","ACC, MUEBLES DE COMPUTO","STOCK","PREC PUBLICO US $","FLETE ","MARCA"
"garantia extendida","gehpu8c89e","hp carepack 3 laser jet m830",1,2000.00, ,""," ","hp invent"
"garantia extendida","gehpu9ba7e","servicio hp al siguiente día",20,42.00, ,""," ","hp-compaq consumo"
"garantia extendida","gehpum139e","hp 3 year care pack w/return to depot support forcolor laserjet printers[@@@]", ,47.00, ,""," ","hp invent"
"garantia extendida","gelen5ws0g14991","3yr product exchange: monitor",13,15.00, ,""," ","lenovo"
"garantia extendida","gelent5ws0a2368","3y onsite upgrade from 1y depo",20,50.00, ,""," ","lenovo - thinkpad"
"garantia extendida","nwdellnpos","latitude 7450 - upgrade from 3",1,404.00, ,""," ","dell"
"garantia extendida","nwh1gu0e","hpe 3 year foundation care nex",4,128.02, ,""," ","hp enterprise - networking"
"garantia extendida","nwrksupzd12051y","licencia de soporte ruckus watchdog partner, parazonedirector 1205, 1 año.[@@@]",1,300.00, ,""," ","ruckus"
"garantia extendida","nwrkzd1200","licencia de actualización ruckus wireless, zone director 1200.[@@@]",17,83.96, ,""," ","ruckus"
"garantia extendida","zgele5ps0a23193","ge len 3y onsite-3y onsite+adp",>20,100.00, ,""," ","lenovo - thinkpad"
"garantia extendida","zgele5ws0a23136","4 year onsite, next business day.[@@@]",3,100.00, ,""," ","lenovo - thinkpad"
"garantia extendida","zzgeadcid36","garantia extendida advance carry-in desktop.[@@@]",19,29.00, ,""," ","advance computer corp"
"garantia extendida","zzgeepfx890-2","garantia ext ep fx-890 24m",1,42.00, ,""," ","epson"
"garantia extendida","zzgeeptmu220pa"," garantia exten tmu220pa 1 ano",1,27.78, ,""," ","epson"
"garantia extendida","zzgehph8qp7e","hpe 3y fc 24x7 dl380 gen10 svc",1,599.00, ,""," ","hp enterprise - servidores"
"garantia extendida","zzgehpu4414e","c-pack portatil n610c 9-9-3",1,39.00, ,""," ","hp-compaq consumo"
"garantia extendida","zzgehpu4507e","servicio hp de puesta en marcha de proliant dl360.[@@@]",1,231.00, ,""," ","hp enterprise - servidores"
"garantia extendida","zzgehpu4523e"," c-pack servidor ml350 hw insta",1,279.00, ,""," ","hp enterprise - servidores"
"garantia extendida","zzgehpu6g23e","hp startup ml310e service",1,220.00, ,""," ","hp enterprise - servidores"
"garantia extendida","zzgehpu7al9e","hp 3 year 24x7 dl360 gen9 foundation care service[@@@]",2,399.00, ,""," ","hp enterprise - servidores"
"garantia extendida","zzgehpu7az7e","hp 3 year 24x7 dl160 gen9 foundation care service[@@@]",1,339.00, ,""," ","hp enterprise - servidores"
"garantia extendida","zzgehpu8cj8e","garantía extendida hp u8cj8e, 3 años, on-site, para impresora hp laserjet m606.[@@@]", ,101.45, ,""," ","hp invent"
"garantia extendida","zzgehpuc807e","hp 3y 9x5 next business day on-site promo notebook only svc for regular 1 year warran",20,115.00, ,""," ","hp-compaq comercial"
"garantia extendida","zzgehpug279e","hp invent garantia extendida", ,52.00, ,""," ","hp invent"
"garantia extendida","zzgehpuz278e","hp 3 year next business day onsite promo notebookonly service[@@@]", ,45.00, ,""," ","hp-compaq comercial"
"garantia extendida","zzgelen72h9990","3y insitu 24x7x4 (middle serv)",2,108.00, ,""," ","lenovo - systemx"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","IMAGENES, ACCESORIOS DISP","STOCK","PREC PUBLICO US $","FLETE ","MARCA"
"imagenes, accesorios disp","accbanterrs02","roll up stand intense devices para banner de publicidad.[@@@]",>20,10.72, ,""," ","intense devices"
"imagenes, accesorios disp","accbenqpt02","accesorio benq pointwrite touch - pt02, soporta 4touch point, interfaz usb.[@@@]",2,206.00, ,""," ","benq"
"imagenes, accesorios disp","accepsv12h77702","soporte de pared para proyector de tiro epson.[@@@]este soporte de pared ofrece una s",2,77.71, ,""," ","epson"
"imagenes, accesorios disp","accepv13h010l68","lampara de reemplazo epson elplp68, 230 w uhe, para epson eh / elp / powerlite.[@@@]",2,170.15, ,""," ","epson"
"imagenes, accesorios disp","accepv13h010l82","lampara de reemplazo para proyectores epson elplp82, dual.[@@@]compatible con proyect",1,550.66, ,""," ","epson"
"imagenes, accesorios disp","mmacbqcs5jj1b1b","lampara de proyector benq mp610",1,191.00, ,""," ","benq"
"imagenes, accesorios disp","mmacbqp01","qcast benq qp01, hdmi, mhl 2.0, micro-usb, wireless 802.11 b/g/n.[@@@]ideal para tran",>20,67.00, ,""," ","benq"
"imagenes, accesorios disp","mmacbqpt02","accesorio benq pointwrite touch - pt02, soporta 4touch point, interfaz usb.[@@@]",1,219.50, ,""," ","benq"
"imagenes, accesorios disp","mmacbqpw20u","kit pointwrite pen benq, camara y plumas interactivas para proyectores.[@@@]",1,214.00, ,""," ","benq"
"imagenes, accesorios disp","mmaccv13h010l87","lampara de reemplazo epson elplp87, 215w uhe, para epson brightlink / eb / powerlite.",7,49.00, ,""," ","epson"
"imagenes, accesorios disp","mmacep12h731p02","modulo wireless usb epson elpap10, 802.11 b/g/n, tipo a, habilitado para audio.[@@@]",16,97.85, ,""," ","epson"
"imagenes, accesorios disp","mmacep13h010l48","lampara epson elplp48 replacement projector, para proyectores epson powerlite 1716/ 1",3,300.00, ,""," ","epson"
"imagenes, accesorios disp","mmacepb12b81358","kit de rodillos para ds-860",3,57.00, ,""," ","epson"
"imagenes, accesorios disp","mmacepv13h010l7","lámpara de reemplazo epson elplp78 uhe, para proyectores powerlite.[@@@]compatible co",13,76.00, ,""," ","epson"
"imagenes, accesorios disp","mmacepv13h010l8","lampara de reemplazo epson elplp88, 200w uhe, 5000 / 10 000 horas.[@@@]para proyector",7,52.90, ,""," ","epson"
"imagenes, accesorios disp","mmvdidecrantp80","ecran con tripode intense devices id-ec80tphd, 162 x 121 mts, 4:3 (80), blanco mate.",11,22.00, ,""," ","intense devices"
"imagenes, accesorios disp","zzacmaletinproy","maletín para proyector ecotrend, negro.[@@@]",>20,9.08, ,""," ","ecotrend"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","IMAGENES, ESCANER DE","STOCK","PREC PUBLICO US $","FLETE ","MARCA"
"imagenes, escaner de","mscandrg1100","escáner canon dr-g1100, alimentador de hojas, a3,escaneo doble cara, 600 ppp.[@@@]vel", ,3570.00, ,""," ","canon"
"imagenes, escaner de","msepds770","escáner de documento epson workforce ds-770, 600dpi, 45 ppm / 90 ipm, adf.[@@@]tecnol",8,590.00, ,""," ","epson"
"imagenes, escaner de","msepds870","escáner de documento epson workforce ds-870, 600dpi, 65 ppm / 130 ipm, adf.[@@@]fuent",14,710.00, ,""," ","epson"
"imagenes, escaner de","msepv370","escáner epson perfection v370, cama plana, 4800 dpi epson matrixccd, usb 2.0.[@@@]", ,108.18, ,""," ","epson"
"imagenes, escaner de","mshpsj4500fn","escáner de red hp scanjet pro 4500 fn1, cama plana, adf, 1200 dpi, usb 3.0 / lan gbe.",5,819.20, ,""," ","hp invent"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","IMAGENES, PROYECTOR","STOCK","PREC PUBLICO US $","FLETE ","MARCA"
"imagenes, proyector","mmlgpf50ks","proyector portátil lg pf50ks, 600 lúmenes, 1920x1080, rgb led, 10- 100, wi-fi.[@@@]",1,712.50, ,""," ","lg electronics"
"imagenes, proyector","mmvbqmw632st","proyector benq mw632st, 3200 ansi lúmenes, wxga 1280 x 800.[@@@]sistema de proyección",1,629.00, ,""," ","benq"
"imagenes, proyector","mmvbqw855ust","proyector benq mw855ust, 3200 ansi lúmenes, wxga 1280 x 800.[@@@]sistema de proyecció",4,1118.00, ,""," ","benq"
"imagenes, proyector","mmvdep1795f","proyector epson powerlite 1795f, 3200 lúmenes, 1920x1080, wuxga, 30- 300, wi-fi.[@@",2,1267.67, ,""," ","epson"
"imagenes, proyector","mmvdep675wi","proyector epson brightlink 675wi+, 3200 lúmenes, 1280x800, wxga, 60- 100, wireless.",>20,1300.00, ,""," ","epson"
"imagenes, proyector","mmvdep685wi","proyector epson brightlink 685wi+, 3500 lúmenes, 1280x800, wxga, 60- 100, wireless.",3,1740.00, ,""," ","epson"
"imagenes, proyector","mmvdep695wi","proyector epson brightlink 695wi+, 3500 lúmenes, 1280x800, wxga, 60- 100.[@@@]tecno", ,2175.00, ,""," ","epson"
"imagenes, proyector","mmvdepem108","proyector epson powerlite 108, 3 700 lúmenes, 1024x768, xga, 30- 300.[@@@]tecnologí",>20,605.00, ,""," ","epson"
"imagenes, proyector","mmvdepem178w","proyector epson powerlite 1780w, 3 000 lúmenes, 1280x800, wxga, 33- 300.[@@@]contra",3,756.00, ,""," ","epson"
"imagenes, proyector","mmvdepemp1781w","proyector epson powerlite 1781w, 3200 lúmenes, 1280x800, wxga, 30- 300, wireless.[@",2,836.50, ,""," ","epson"
"imagenes, proyector","mmvdepemp2250u","proyector epson powerlite 2250u, 5000 lúmenes, 1920x1200, wuxga, 50- 300.[@@@]full ",6,1485.00, ,""," ","epson"
"imagenes, proyector","mmvdepempx05","proyector epson power lite x05+, 3300 lúmenes, 1024x768, xga, 30- 300.[@@@]tecnolog",>20,425.00, ,""," ","epson"
"imagenes, proyector","mmvdepempx39","proyector epson powerlite x39, 3 500 lúmenes, 1024x768, xga, 30- 300.[@@@]tecnologí",>20,492.25, ,""," ","epson"
"imagenes, proyector","mmvdepprou42","proyector epson powerlite u42+, 3600 lúmenes, 1920x1080, wuxga, 30- 300, wi-fi.[@@@",>20,920.00, ,""," ","epson"
"imagenes, proyector","mmvdepproyl610w","proyector láser epson powerlite l610w, 6000 lúmenes, 1280x800, wxga, 50- 500.[@@@]t",1,2250.00, ,""," ","epson"
"imagenes, proyector","mmvdepproys39","proyector epson powerlite s39, 3300 lúmenes, 800x600, svga, 23- 350.[@@@]tecnología",>20,316.00, ,""," ","epson"
"imagenes, proyector","mmvdlgph3jg","proyector lg ph30jg, 250 lúmenes, 1280x720, wxga,20- 100.[@@@]tecnología de proyecc",6,417.00, ,""," ","lg electronics"
"imagenes, proyector","mmvdlgph450ug","mini proyector portátil lg ph450ug, 450 lúmenes, hd 1280 x 720.[@@@]tecnología de pro",5,525.00, ,""," ","lg electronics"
"imagenes, proyector","mmvdlgph550","proyector lg ph550, 550 lúmenes, hd 1280x720, wi di.[@@@]batería recargable, hasta 2.",2,470.00, ,""," ","lg electronics"
"imagenes, proyector","mmvdmw826st","proyector benq mw826st, 3 400 ansi lúmenes, 1280x800, wxga, 60”-120”&#8206;.[@@@]tecn",2,622.00, ,""," ","benq"
"imagenes, proyector","mmvdpsptlb355","proyector panasonic pt-lb355, 3300 lúmenes, 1024x768, xga, 30- 300.[@@@]tecnología ",3,460.00, ,""," ","panasonic"
"imagenes, proyector","mmvdpsptlw335","proyector panasonic pt-lw335, 3100 lúmenes, 1280x800, wxga, 30- 300.[@@@]tecnología",1,600.00, ,""," ","panasonic"
"imagenes, proyector","mmvdpsptlw375","proyector panasonic pt-lw375, 3600 lúmenes, 1280x800, wxga, 30- 300.[@@@]tecnología",3,660.00, ,""," ","panasonic"
"imagenes, proyector","mmvdpsptmw530e","proyector láser panasonic pt-mw530e, 5 500 lúmenes, 1280x800, wxga, 40- 400.[@@@]te",1,3190.00, ,""," ","panasonic"
"imagenes, proyector","mmvdpspttw370","proyector panasonic pt-tw370, 3300 lúmenes, 1280x800, wxga, 50- 100.[@@@]tecnología",2,795.00, ,""," ","panasonic"
"imagenes, proyector","mmvdpsptvmw50","proyector láser panasonic pt-vmw50, 5000 lúmenes,1280x800, wxga, 30- 300.[@@@]tecno",1,1930.00, ,""," ","panasonic"
"imagenes, proyector","mmvdpsptvmz40","proyector láser panasonic pt-vmz40, 4500 lúmenes,1920x1200, wuxga, 30- 300.[@@@]tec",1,2230.00, ,""," ","panasonic"
"imagenes, proyector","mmvdpsptvmz50","proyector panasonic láser pt-vmz50, 5000 lúmenes,1920x1200, wuxga, 30- 300.[@@@]tec",2,2500.00, ,""," ","panasonic"
"imagenes, proyector","mmvdpsptvw540e","proyector panasonic pt-vw540e, 5500 lúmenes, 1280x800, wxga, 30- 300.[@@@]tecnologí",2,1250.00, ,""," ","panasonic"
"imagenes, proyector","mmvdpsptvx610e","proyector panasonic pt-vx610e, 5 500 lúmenes, 1024x768, xga, 30- 300.[@@@]tecnologí",2,1120.00, ,""," ","panasonic"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","IMPRESORA DE MATRIZ","STOCK","PREC PUBLICO US $","FLETE ","MARCA"
"impresora de matriz","prepdfx9000","impresora de matriz epson dfx-9000, autovoltaje, paralelo/usb, presentacion en caja",2,3118.00, ,""," ","epson"
"impresora de matriz","prepfx2190ii","impresora matricial epson fx-2190ii, matriz de 9 pines, paralelo / usb 2.0.[@@@]impre",5,528.00, ,""," ","epson"
"impresora de matriz","prepfx890ii","impresora matricial epson fx-890ii, matriz de 9 pines, paralelo / usb 2.0, 100v - 240",>20,370.00, ,""," ","epson"
"impresora de matriz","preplq590ii","impresora matricial epson lq-590ii, matriz de 24 pines, paralelo / usb 2.0, 100v - 24",7,376.00, ,""," ","epson"
"impresora de matriz","preptmu220a-usb","impresora <b>epson tm-u220a</b>, tecnología de impresión matriz, velocidad de impresi", ,290.00, ,"consultar"," ","epson"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","IMPRESORA DE TINTA","STOCK","PREC PUBLICO US $","FLETE ","MARCA"
"impresora de tinta","prepl805","impresora de tinta continua epson l805, 38ppm / 37ppm, 5760x1440 dpi, usb 2.0/ wifi.[",2,257.00, ,""," ","epson"
"impresora de tinta","prepm1120","impresora de tinta continua epson ecotank m1120, 32 ppm, 1440x720 dpi, usb 2.0 / wi-f",>20,161.00, ,""," ","epson"
"impresora de tinta","preppmcharm525","impresora de tinta para fotos epson picturemate pm-525, 5760x1440 dpi, usb 2.0/ wi-fi",9,143.90, ,""," ","epson"
"impresora de tinta","prhpoj200","impresora portátil hp officejet 200, 20 ppm/19 ppm, 1200dpi, bluetooth/wi-fi.[@@@]ent",4,181.87, ,""," ","hp invent"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","IMPRESORA DE TINTA FOTO","STOCK","PREC PUBLICO US $","FLETE ","MARCA"
"impresora de tinta foto","precanmini","impresora canon mini photo printer pv-123, 5 x 7.6 cm, 314 x 400 dpi, bluetooth/ wi-f",>20,83.26, ,""," ","canon"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","IMPRESORA LASER/LED","STOCK","PREC PUBLICO US $","FLETE ","MARCA"
"impresora laser/led","prhplje50145dn","impresora hp laserjet managed e50145dn, 43 ppm, 1200x1200 ppp, lan/usb.[@@@]solo impr",7,768.10, ,""," ","hp invent"
"impresora laser/led","prhpljm404dw","impresora hp laserjet pro m404dw, 38 ppm, 1200x1200 dpi, lan / usb2.0 / wifi.[@@@]pro",8,340.45, ,""," ","hp invent"
"impresora laser/led","prhpljpm507dn","impresora hp laserjet enterprise m507dn, 43 ppm,1200x1200 dpi, lan / usb2.0.[@@@]proc",>20,750.00, ,""," ","hp invent"
"impresora laser/led","prhpljpm605dn","impresora laser hp laserjet enterprise m605dn, 58ppm, 1200x1200 dpi, lan gbe/usb 2.0.", ,1192.00, ,""," ","hp invent"
"impresora laser/led","prhpljpm608dn","impresora hp laserjet enterprise m608dn, 65 ppm,1200x1200 dpi, lan / usb2.0.[@@@]proc",>20,600.00, ,""," ","hp invent"
"impresora laser/led","prlext654dn-b","impresora monocroma lexmark t654dn, duplex integrado, ethernet,usb 2.0, usb frontal.[",2,653.38, ,""," ","lexmark"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","IMPRESORA MULTIFUN LASER","STOCK","PREC PUBLICO US $","FLETE ","MARCA"
"impresora multifun laser","prhplje62555","impresora multifunción hp laserjet managed e62555, imprime/copia/escáner, usb/lan.[@@",>20,1734.20, ,""," ","hp invent"
"impresora multifun laser","prhpljm428fdw","impresora hp laserjet pro m428fdw, 38 ppm, 4800x600 ppp, wi-fi/usb 2.0/lan.[@@@]proce",>20,457.30, ,""," ","hp invent"
"impresora multifun laser","prhpljm631dn","impresora multifunción hp laserjet enterprise m631dn, imprime/escanea/copia, usb / la",>20,1235.30, ,""," ","hp invent"
"impresora multifun laser","prhpljm631dn-b","impresora multifunción hp laserjet enterprise m631dn, imprime/escanea/copia, usb / la",1,1199.00, ,""," ","hp invent"
"impresora multifun laser","prhpljmm528dn","impresora hp laserjet enterprise m528dn, 38 ppm, 1200x1200 ppp, usb 2.0/lan.[@@@]proc",>20,1048.30, ,""," ","hp invent"
"impresora multifun laser","prhpljpm577dn","multifuncional hp laserjet enterprise color m577dn, imprime/escanea/copia, usb/lan.[@",4,1206.20, ,""," ","hp invent"
"impresora multifun laser","prhpw1a80a","multifunción color hp color laserjet pro m479fdw,imprime/escanea/copia/fax, usb/lan/w",>20,601.15, ,""," ","hp invent"
"impresora multifun laser","prlexmat654dn-b","impresora laser lexmark t654n, 55 ppm, 1200x1200 dpi, lan/usb 2.0.[@@@]capacidad de b",1,465.00, ,""," ","lexmark"
"impresora multifun laser","prlexmt654dn-b","printer lexmark t654dn laser",11,500.00, ,""," ","lexmark"
"impresora multifun laser","prxewc5955cfe-b","multifuncional laser xerox workcentre 5955, imprime/escanea/copia, lan/usb. **saldo**",1,2761.90, ,""," ","xerox"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","IMPRESORA MULTIFUN TINTA","STOCK","PREC PUBLICO US $","FLETE ","MARCA"
"impresora multifun tinta","prcang4111","multifuncional de tinta canon pixma g4111, imprime/escanea/copia/fax, wi-fi/usb 2.0[@",>20,195.00, ,""," ","canon"
"impresora multifun tinta","prcanpg3100-b","multifuncional de tinta continua canon pixma g3100, imprime/escanea/copia, usb / wifi", ,115.00, ,""," ","canon"
"impresora multifun tinta","precang2110-b","multifuncional de tinta continua canon pixma g2110, imprime/escanea/copia, usb 2.0.[@",1,122.50, ,""," ","canon"
"impresora multifun tinta","precang3111","multifuncional de tinta canon pixma g3100, imprime/escanea/copia, wifi/usb 2.0.[@@@]i", ,124.90, ,""," ","canon"
"impresora multifun tinta","prepc11cg04301","multifuncional de tinta epson workforce pro wf-m5799, imprime/escanea/copia/fax, wifi",3,630.00, ,""," ","epson"
"impresora multifun tinta","prepl1455","multifuncional de tinta continua epson l1455, imprime/escanea/copia/fax, usb/lan/wifi",>20,855.00, ,""," ","epson"
"impresora multifun tinta","prepl3110","multifuncional de tinta epson ecotank l3110, imprime/escanea/copia, usb.[@@@]imprime ",>20,142.90, ,""," ","epson"
"impresora multifun tinta","prepl3110-n","multifuncional de tinta epson ecotank l3110, imprime/escanea/copia, usb.[@@@]imprime ",>20,142.90, ,""," ","epson"
"impresora multifun tinta","prepl3150","multifuncional de tinta epson ecotank l3150, imprime/escanea/copia, wi-fi / usb.[@@@]", ,155.50, ,""," ","epson"
"impresora multifun tinta","prepl395-1","imp epson multifunc l395", ,183.90, ,""," ","epson"
"impresora multifun tinta","prepl4160","multifuncional de tinta epson ecotank l4160, imprime/escanea/copia, wi-fi / usb 2.0.[", ,196.50, ,""," ","epson"
"impresora multifun tinta","prepl5190-n","multifuncional de tinta continua epson l5190, imprime/escanea/copia/fax, usb/lan/wifi",>20,218.70, ,""," ","epson"
"impresora multifun tinta","prepl6171","multifuncional de tinta epson ecotank l6171, imprime/escanea/copia, wi-fi/usb 2.0[@@@",6,312.45, ,""," ","epson"
"impresora multifun tinta","prepl850","multifuncional de tinta continua epson l850, imprime/escanea/copia, foto, cd/dvd, usb",>20,400.00, ,""," ","epson"
"impresora multifun tinta","prepwf6590","multifuncional de tinta epson workforce pro wf-6590, imprime/escaner/copia/fax.[@@@]i",5,400.00, ,""," ","epson"
"impresora multifun tinta","prepwfcm3170","multifuncional de tinta epson ecotank et-m3170, imprime/escanea/copia/fax, usb/lan/wi",5,278.00, ,""," ","epson"
"impresora multifun tinta","prhpoj9010","multifuncional de tinta hp officejet pro 9010, impresión/escaneo/copia/fax.[@@@]conec",>20,105.87, ,""," ","hp invent"
"impresora multifun tinta","prhpoj9020","multifuncional de tinta hp officejet pro 9020, impresión/escaneo/copia/fax.[@@@]conec",>20,152.60, ,""," ","hp invent"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","IMPRESORA TERMICA","STOCK","PREC PUBLICO US $","FLETE ","MARCA"
"impresora termica","preptmt20ii","impresora termica epson tm-t20ii, velocidad de impresion 200 mm/seg.[@@@]interfaz usb",>20,154.20, ,""," ","epson"
"impresora termica","preptmt20ii-eth","impresora termica epson tm-t20ii, velocidad de impresión 200 mm/seg.[@@@]interfaz eth",14,184.00, ,""," ","epson"
"impresora termica","preptmt88v","impresora termica epson tm-t88v, color negro, velocidad de impresion 300 mm/seg, esta",>20,253.00, ,""," ","epson"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","IMPRESORA, ACCESORIOS DE","STOCK","PREC PUBLICO US $","FLETE ","MARCA"
"impresora, accesorios de","accanfm43158","rodillo de presión inferior canon fm4-3158-000.[@@@]",2,70.75, ,""," ","canon"
"impresora, accesorios de","acccanpaper","papel fotografico canon zp-2030-20 hb (20 hojas) para impresora mini ivy,[@@@]",>20,6.85, ,""," ","canon"
"impresora, accesorios de","accxer650k","xerox w53xx dmo w user doc cd/bp es overlay nat kit[@@@]para workcentre 5325/5330/533",>20,38.31, ,""," ","xerox"
"impresora, accesorios de","accxerb1e","kit de inicialización xerox 097s04590, para workcentre 5955 multifunction printer[@@@",1,391.67, ,""," ","xerox"
"impresora, accesorios de","accxerscankit","xerox network scanning kit, para workcentre 5325/5330/5335[@@@]",11,147.34, ,""," ","xerox"
"impresora, accesorios de","acepsont671200","tanque de mantenimiento epson t671200, para workforce pro wf-6090/wf-6590/wf-r8590.[@",3,25.00, ,""," ","epson"
"impresora, accesorios de","acepsont671300","caja de mantenimiento wf-c2059",2,16.00, ,""," ","epson"
"impresora, accesorios de","acept671000","accesorio epson t671000, tanque de mantenimiento,workforce pro wf-5190/wf-5690/wf-r56",>20,19.90, ,""," ","epson"
"impresora, accesorios de","achpce530a","alimentador de hojas hp laserjet, capacidad para 500 hojas, para las impresoras: hp l",1,155.00, ,""," ","hp invent"
"impresora, accesorios de","acprhpcf338a","gabinete para hp laserjet m525 mfp (cf338a)[@@@]compatible con hp laserjet enterprise",1,338.59, ,""," ","hp invent"
"impresora, accesorios de","acprxer497k","tarjeta xerox network option kit para workcentre 5022/5024[@@@]",6,18.20, ,""," ","xerox"
"impresora, accesorios de","acprxeyfv","modulo xerox 097s03409 acabado grandes volúmenes para 3250 hojas.[@@@]",2,2320.34, ,""," ","xerox"
"impresora, accesorios de","acxe97504350","kit de inicialización xerox 097s04350, para workcentre 5325 multifunction printer[@@@",8,2.45, ,""," ","xerox"
"impresora, accesorios de","praccableusb2hp","cable usb 2.0 para impresora",>20,1.50, ,""," ","intense devices"
"impresora, accesorios de","prachpf2g69a","accesorio de impresión hp f2g69a laserjet dúplex automático de doble cara.[@@@]",1,240.00, ,""," ","hp invent"
"impresora, accesorios de","prachpq7549a","unidades de impresión a doble cara hp (q7549a)- para laserjet serie 5200 //  multifun",3,365.00, ,""," ","hp invent"
"impresora, accesorios de","praclx30g080-b","bandeja lexmark 30g0802, soporta 550 hojas, tamaño a4/ a5/ ejecutivo/ carta.[@@@]",>20,105.00, ,""," ","lexmark"
"impresora, accesorios de","praclx30g0802","bandeja lexmark 30g0802, soporta 550 hojas, tamaño a4/ a5/ ejecutivo/ carta.<br>",18,104.00, ,""," ","lexmark"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","IMPRESORA, PRINT SERVER","STOCK","PREC PUBLICO US $","FLETE ","MARCA"
"impresora, print server","nwtlps310u","servidor de almacenamiento y mfp tp-link tl-ps310u, usb 2.0, rj-45 10/100 mbps.[@@@]e",>20,35.15, ,""," ","tp-link"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","INTERNET, SERVICIOS","STOCK","PREC PUBLICO US $","FLETE ","MARCA"
"internet, servicios","dnvah064","server housing 64k",4,100.00, ,""," ","deltron pc"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","LED, ACCESORIOS","STOCK","PREC PUBLICO US $","FLETE ","MARCA"
"led, accesorios","accconect60mm","conector 60mm[@@@]accesorio - conector ecotrend para luces led",4,25.00, ,""," ","ecotrend"
"led, accesorios","lecacchw4sets","kit ecotrend para lámpara colgante de panel led.[@@@]",>20,1.88, ,""," ","ecotrend"
"led, accesorios","ledbracket1","bracket soporte ecotrend, tipo u, para reflectores, con escala de ángulos.[@@@]",>20,2.00, ,""," ","ecotrend"
"led, accesorios","ledbracket1-oem","bracket soporte ecotrend, tipo u, para reflectores, con escala de ángulos.[@@@]",3,5.11, ,""," ","ecotrend"
"led, accesorios","ledcableliner","conector para luminaria led[@@@]conector para lineal led",6,1.00, ,""," ","ecotrend"
"led, accesorios","ledflecoldbrack","accesorio para reflector ecotrend[@@@]bracket para reflectores 240w",8,9.00, ,""," ","ecotrend"
"led, accesorios","reledec240wbsnb","bracketes para reflector area light[@@@]brackete utilizado para reflector area light ", ,13.00, ,""," ","ecotrend"
"led, accesorios","zzemergencydriv","conductor de emergencia[@@@]conductor de emergencia",1,13.50, ,""," ","ecotrend"
"_______________","_______________","__________________________________","__________"
" ","CODIGO","LED, DICROICOS","STOCK","PREC PUBLICO US $","FLETE ","MARCA"
"led, dicroicos","leddl02w15dccw","dicro-led ecotrend, gu5.3, 1 x 2w, 15°, 12v dc, luz fría.[@@@]",>20,1.25, ,""," ","ecotrend"
"led, dicroicos","leddl02w15dcww","dicro-led ecotrend, gu5.3, 1 x 2w, 15°, 12v dc, luz cálida.[@@@]",>20,1.25, ,""," ","ecotrend"
"led, dicroicos","leddl02w30dcww","dicro-led ecotrend, gu5.3, 3 x 2w, 30°, 12v ac, luz cálida.[@@@]",>20,1.88, ,""," ","ecotrend"
"led, dicroicos","leddl03w15dccw","dicro-led ecotrend, gu5.3, 1 x 3w, 15°, 12v dc, luz fría.[@@@]",>20,1.50, ,""," ","ecotrend"
"led, dicroicos","leddl03w15dcww","dicro-led ecotrend, gu5.3, 1 x 3w, 15°, 12v dc, luz cálida.[@@@]",>20,1.50, ,""," ","ecotrend"
"led, dicroicos","leddl03w30acww","dicro-led ecotrend, e27, 3 x 3w, 30°, 100-240v ac, luz cálida.[@@@]",>20,2.50, ,""," ","ecotrend"
"led, dicroicos","leddl03w30dcww","dicro-led ecotrend, gu5.3, 3 x 3w, 30º, 12v dc, luz cálida.[@@@]",>20,2.75, ,""," ","ecotrend"
"led, dicroicos","leddl03w30gucw","dicro-led ecotrend, gu10, 3 x 3w, 30°, 100-240v ac, luz fría.[@@@]",5,2.50, ,""," ","ecotrend"
"led, dicroicos","leddl03w30guww","dicro-led ecotrend, gu10, 3 x 3w, 30°, 100-240v ac, luz cálida.[@@@]",>20,2.50, ,""," ","ecotrend"
"led, dicroicos","leddl05w24cdcww","dicro-led ecotrend, cob led, gu5.3, 5w, 24°, 12v dc, luz cálida.[@@@]",2,1.88, ,""," ","ecotrend"
"led, dicroicos","leddl05w24cguww","dicro-led ecotrend, cob led, gu10, 5w, 24°, 100-240v ac, luz cálida.[@@@]",4,1.88, ,""," ","ecotrend"
"led, dicroicos","leddl07w38cdcww","dicro-led ecotrend, cob led, gu5.3, 7w, 38°, 12v dc, luz cálida.[@@@]",18,2.75, ,""," ","ecotrend"
